Id,Gender,PermanentRecidence_cat,Recidence,CivilStatus_cat,HighestEducationQualification_cat,InterviewedBy,ExtraCurricularActivities,ApparelRelatedVocationalQualification,PreviousJob,ExperiencedSection_cat,RelativesInApparel,SpouseOccupation_cat,FamilyOppinionAboutTheJob,Referel_cat,ExpectationOfDoingTheJob_cat,AvailabilityOfTransportNearTheResidence,RetentionCategory,SelectedDepartment,ReasonForChooseApparel,PreviousWorkPlace,PersonalImpression,ContributionToTheFamilyIncome_cat,Children_cat,ApparelExperience,ReasonForLeaving_cat,Height,Weight,2nd_Month_Gross_Salary,Salary_Category,Salary_Category_2,Salary_Category_3,2nd_Month_Basic_Pay,2nd_Month_OT,2nd Month No Pay Days,2nd Month Incentive,MedicalTest,IQTestScore,ExpectedSalary,FollowingExternalCourses,LastBasicSal_cat,Age_cat,Age(Median),Age_Joined,Is Terminated
391,Female,No,Boarded,Unmarried,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,TRUE,JobIssue,156,44,24529.04,24000-25000,6,6,18000,1567.5,0,0,Passed,80,28000,No,15000to30000,25to30,27,26,No
392,Female,No,ComingFromHome,Unmarried,UptoOL,Gihan,FALSE,FALSE,Apparel,Support,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,TRUE,JobIssue,168,90,25099.04,25000-26000,7,7,18000,2137.5,0,596,Passed,80,32000,No,30000to50000,20to25,22,24,No
393,Female,Yes,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,High,ChildrenLessThan5Yrs,TRUE,JobIssue,147,49,23246.54,23000-24000,5,5,18000,285,0,0,Passed,80,30000,No,15000to30000,25to30,27,26,No
394,Female,No,ComingFromHome,Unmarried,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,TRUE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,SamePlant,Average,Low,Unmarried,TRUE,JobIssue,158,51,25438.31,25000-26000,7,7,19557,0,0,1830,Passed,0,30000,No,15000to30000,25to30,27,27,No
395,Female,No,Boarded,Married,UptoOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,High,NoChildren,FALSE,NoJob,150,39,22961.54,22000-23000,4,4,18000,0,0,0,Passed,90,28000,No,NoJob,20to25,22,20,No
396,Female,Yes,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,Other,NoJob,Average,Low,ChildrenLessThan5Yrs,FALSE,NoJob,163,71,19730.77,<=20000,1,1,18000,0,1,123,Passed,80,28000,No,NoJob,25to30,27,26,No
397,Female,Yes,ComingFromHome,Unmarried,UptoOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,145,52,22500,22000-23000,4,4,18000,0,0,0,Passed,65,25000,No,NoJob,less20,19,19,No
398,Female,Yes,ComingFromHome,Married,UptoOL,Gihan,TRUE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,Media,LongTerm,Yes,B,TMMO,LikeSewing,SamePlant,Good,High,NoChildren,TRUE,PersonalIssue,152,52,14980.77,<=20000,1,1,18000,0,5.5,0,Passed,90,17500,No,0to15000,above35,38,41,No
399,Female,Yes,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,SamePlant,Average,High,ChildrenLessThan5Yrs,TRUE,PersonalIssue,155,41,26692.53,26000-27000,8,8,19866,1721.45,0,0,Passed,0,30000,No,15000to30000,30to35,32,31,No
400,Female,Yes,Boarded,Married,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,ChildrenLessThan5Yrs,TRUE,JobIssue,159,90,21000,20000-21000,2,2,18000,0,0,399,Passed,70,25000,No,0to15000,above35,38,48,No
401,Female,No,ComingFromHome,Unmarried,PassedOL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,FriendOrRelative,ShortTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,TRUE,JobIssue,163,52,23352.5,23000-24000,5,5,18000,1852.5,0,973,Passed,85,25000,No,15000to30000,20to25,22,20,No
402,Female,Yes,ComingFromHome,Married,UptoOL,Pasinduni,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,SamePlant,Average,High,ChildrenGreaterThan5Yrs,TRUE,JobIssue,151,65,25506.45,25000-26000,7,7,24516,1654.83,1.5,3153,Passed,0,30000,No,15000to30000,above35,38,39,No
403,Female,No,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,SamePlant,Average,High,ChildrenGreaterThan5Yrs,TRUE,Other,158,36,20233.9,20000-21000,2,2,21250,1753.13,4,1475,Passed,70,25000,No,15000to30000,above35,38,38,No
404,Female,Yes,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,High,NoChildren,TRUE,JobIssue,158,75,25030.77,25000-26000,7,7,18000,0,0,87,Passed,75,25000,No,15000to30000,25to30,27,26,No
405,Female,No,Boarded,Unmarried,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,Other,LongTerm,Yes,C,TMMO,CouldnotFindAnotherJob,DifferentCompany,Average,High,Unmarried,FALSE,Other,156,53,14807.69,<=20000,1,1,16500,0,4,0,Passed,80,23000,No,15000to30000,less20,19,18,Yes
406,Female,No,Boarded,Unmarried,PassedOL,Lahiru,FALSE,FALSE,NonApparel,Other,FALSE,NoSpouse,Like,Other,LongTerm,Yes,C,TMMO,Other,DifferentCompany,Good,High,Unmarried,FALSE,JobIssue,152,52,18326.92,<=20000,1,1,16500,0,1,0,Passed,70,24000,No,0to15000,20to25,22,24,Yes
407,Female,No,Boarded,Unmarried,UptoOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,B,TMMO,Other,NoJob,Good,Moderate,Unmarried,FALSE,NoJob,156,59,16826.92,<=20000,1,1,16500,0,1,0,Passed,100,25000,No,NoJob,20to25,22,21,Yes
408,Female,Yes,ComingFromHome,Unmarried,PassedAL,Lahiru,TRUE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,ShortTerm,Yes,C,TMMO,Other,NoJob,Average,Low,Unmarried,FALSE,NoJob,158,59,22231.25,22000-23000,4,4,16500,2231.25,0,0,Passed,95,25000,Yes,NoJob,20to25,22,20,Yes
409,Female,Yes,ComingFromHome,Unmarried,UptoOL,Lahiru,FALSE,FALSE,Apparel,Support,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,Other,DifferentCompany,Good,High,Unmarried,FALSE,JobIssue,153,,24442.41,24000-25000,6,6,18000,4346.25,0.5,0,Passed,85,17500,No,15000to30000,less20,19,19,Yes
410,Female,Yes,ComingFromHome,Unmarried,PassedAL,Lahiru,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,ShortTerm,Yes,C,TMChecker,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,169,52,16490.38,<=20000,1,1,16500,0,1.5,0,Passed,90,25000,No,NoJob,20to25,22,21,Yes
411,Female,No,Boarded,Unmarried,UptoOL,Lahiru,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,166,46,21443.77,21000-22000,3,3,16500,1443.75,0,0,Passed,75,25000,No,NoJob,less20,19,18,Yes
412,Female,No,ComingFromHome,Unmarried,PassedOL,Lahiru,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,174,51,18533.5,<=20000,1,1,16500,1706.25,1,1505,Passed,75,25000,No,NoJob,less20,19,18,Yes
413,Female,No,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,Other,LongTerm,Yes,C,TMMO,LikeSewing,SamePlant,Average,High,ChildrenLessThan5Yrs,TRUE,JobIssue,171,50,20000.5,20000-21000,2,2,16500,0,0,0,Passed,80,25000,No,0to15000,above35,38,39,Yes
414,Female,No,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,SamePlant,Average,Moderate,ChildrenGreaterThan5Yrs,TRUE,JobIssue,169,49,19500.75,<=20000,1,1,16500,0,0,0,Passed,80,25000,No,0to15000,30to35,32,30,Yes
415,Female,No,ComingFromHome,Unmarried,UptoOL,Lahiru,FALSE,FALSE,Apparel,Other,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,TRUE,Other,169,48,21346.15,21000-22000,3,3,16500,0,0,0,Passed,80,25000,No,0to15000,30to35,32,33,Yes
416,Female,Yes,ComingFromHome,Unmarried,PassedOL,Lahiru,TRUE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,ShortTerm,Yes,C,TMMO,CouldnotFindAnotherJob,NoJob,Good,Moderate,Unmarried,FALSE,NoJob,160,54,24450,24000-25000,6,6,16500,3150,0,0,Passed,80,20000,No,NoJob,20to25,22,20,Yes
417,Female,Yes,ComingFromHome,Unmarried,UptoOL,Lahiru,FALSE,FALSE,Apparel,Support,FALSE,NoSpouse,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,TRUE,JobIssue,170,53,24725.76,24000-25000,6,6,16500,4725,0,0,Passed,75,27000,No,0to15000,25to30,27,29,Yes
418,Female,No,ComingFromHome,Married,UptoOL,Dinuka,FALSE,FALSE,Apparel,Sewing,FALSE,NoJob,Like,Other,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Moderate,NoChildren,TRUE,JobIssue,164,45,20009.61,20000-21000,2,2,16500,0,0.5,0,Passed,50,25000,No,0to15000,20to25,22,24,Yes
419,Female,Yes,ComingFromHome,Unmarried,PassedOL,Lahiru,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMChecker,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,156,40,32235.04,>27000,9,10,18000,7837.5,0,992,Passed,95,28000,No,NoJob,less20,19,19,Yes
420,Female,Yes,ComingFromHome,Married,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,TRUE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,NoChildren,TRUE,JobIssue,166,44,20262.5,20000-21000,2,2,16500,262.5,0,0,Passed,80,23000,No,15000to30000,less20,19,18,Yes
421,Female,No,Boarded,NoSpouse,UptoOL,Lahiru,FALSE,FALSE,Apparel,Support,FALSE,NoSpouse,Like,Media,LongTerm,Yes,C,TMChecker,LikeSewing,DifferentCompany,Average,Moderate,NoChildren,TRUE,JobIssue,173,58,21346.15,21000-22000,3,3,16500,0,0,925,Passed,95,25000,No,30000to50000,30to35,32,32,Yes
422,Female,No,ComingFromHome,Married,PassedOL,Lahiru,FALSE,FALSE,NonApparel,Sewing,TRUE,HaveAJob,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,ChildrenLessThan5Yrs,FALSE,JobIssue,150,40,26726.81,26000-27000,8,8,18000,6697.5,2,69,Passed,95,25000,Yes,0to15000,25to30,27,26,Yes
423,Female,Yes,ComingFromHome,Married,UptoOL,Lahiru,FALSE,FALSE,NoJob,NoExperience,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,High,ChildrenGreaterThan5Yrs,FALSE,NoJob,173,58,28219.66,>27000,9,10,16500,7218.75,0,4210,Passed,80,25000,No,NoJob,above35,38,36,Yes
424,Female,No,ComingFromHome,Married,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,High,ChildrenGreaterThan5Yrs,TRUE,JobIssue,170,52,16153.85,<=20000,1,1,16500,0,2,0,Passed,65,25000,No,15000to30000,25to30,27,27,Yes
425,Female,Yes,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,High,NoChildren,FALSE,NoJob,160,59,16076.92,<=20000,1,1,18000,0,4,0,Passed,85,25000,No,NoJob,20to25,22,20,Yes
426,Female,No,ComingFromHome,Unmarried,PassedAL,Dinuka,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,169,46,24462.95,24000-25000,6,6,16500,4462.5,0,4130,Passed,95,25000,No,NoJob,20to25,22,21,Yes
427,Female,No,ComingFromHome,Married,PassedOL,Lahiru,FALSE,FALSE,Apparel,NoExperience,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,No,B,TMMO,Other,DifferentCompany,Good,High,ChildrenGreaterThan5Yrs,FALSE,JobIssue,145,,20644.71,20000-21000,2,2,16500,1181.25,0.5,2005,Failed,65,,No,,above35,38,42,Yes
428,Female,Yes,ComingFromHome,Married,UptoOL,Lahiru,TRUE,FALSE,Apparel,NoExperience,TRUE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,B,TMMO,FamilyMembersAeWorkingInApparel,DifferentCompany,Good,Moderate,ChildrenLessThan5Yrs,FALSE,Other,157,,17335.1,<=20000,1,1,16500,1181.25,2,535,Passed,76,,No,,25to30,27,27,Yes
429,Female,No,Boarded,Married,PassedOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,FamilyMembersAeWorkingInApparel,NoJob,Good,Moderate,ChildrenLessThan5Yrs,FALSE,NoJob,153,60,25412.5,25000-26000,7,7,18000,6412.5,0,0,Passed,70,,No,NoJob,25to30,27,26,Yes
430,Female,Yes,ComingFromHome,Married,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,High,ChildrenLessThan5Yrs,TRUE,Other,173,56,18509.61,<=20000,1,1,16500,0,0.5,0,Passed,80,25000,No,0to15000,30to35,32,32,Yes
431,Female,Yes,ComingFromHome,Unmarried,PassedOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,Other,NoJob,Good,High,Unmarried,FALSE,NoJob,154,56,23841.73,23000-24000,5,5,18000,5272.5,1,0,Passed,62,,No,NoJob,less20,19,19,Yes
432,Female,Yes,ComingFromHome,Unmarried,PassedAL,Lahiru,FALSE,FALSE,NonApparel,Other,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,FALSE,JobIssue,169,52,22010.57,22000-23000,4,4,16500,1837.5,1,530,Passed,90,25000,No,0to15000,20to25,22,22,Yes
433,Female,No,Boarded,Unmarried,UptoOL,Dinuka,FALSE,FALSE,Apparel,Other,FALSE,NoSpouse,Like,Other,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,TRUE,JobIssue,169,49,21346.15,21000-22000,3,3,16500,0,0,0,Passed,90,25000,No,0to15000,20to25,22,24,Yes
434,Female,Yes,ComingFromHome,Married,PassedOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,High,NoChildren,FALSE,NoJob,166,68,18269.23,<=20000,1,1,18000,0,1,0,Passed,75,25000,No,NoJob,above35,38,36,Yes
435,Female,No,Boarded,Married,PassedOL,Lahiru,FALSE,FALSE,Apparel,NoExperience,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,B,TMMO,Other,DifferentCompany,Good,High,NoChildren,FALSE,Other,153,55,20000,<=20000,1,1,16500,0,0,0,Passed,65,,No,,25to30,27,27,Yes
436,Female,No,ComingFromHome,Unmarried,PassedOL,Lahiru,TRUE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,ShortTerm,Yes,C,TMMO,CouldnotFindAnotherJob,NoJob,Good,Moderate,Unmarried,FALSE,NoJob,165,54,24412.5,24000-25000,6,6,16500,3412.5,0,0,Passed,85,25000,Yes,NoJob,20to25,22,20,Yes
437,Female,No,ComingFromHome,Unmarried,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,TRUE,JobIssue,168,48,16243.27,<=20000,1,1,16500,262.5,3,0,Passed,60,25000,No,15000to30000,less20,19,18,Yes
438,Female,No,Boarded,Married,PassedOL,Sugath,FALSE,FALSE,Apparel,NoExperience,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,B,TMMO,Other,CompanyPlant,Good,High,ChildrenLessThan5Yrs,FALSE,Other,152,59,20000,<=20000,1,1,16500,0,0,0,Passed,80,,No,,25to30,27,26,Yes
439,Female,No,Boarded,Unmarried,PassedOL,Lahiru,TRUE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,155,50,16807.69,<=20000,1,1,18000,0,3,0,Passed,100,25000,No,NoJob,20to25,22,23,Yes
440,Female,Yes,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,HaveAJob,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,High,ChildrenLessThan5Yrs,FALSE,NoJob,150,50,22782.5,22000-23000,4,4,18000,1282.5,0,343,Passed,95,25000,No,NoJob,20to25,22,22,Yes
441,Female,Yes,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,CompanyPlant,Average,High,NoChildren,TRUE,JobIssue,162,76,23961.54,23000-24000,5,5,18000,0,0,416,Passed,80,30000,No,15000to30000,30to35,32,33,Yes
442,Female,No,ComingFromHome,Unmarried,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,TRUE,JobIssue,166,53,16826.92,<=20000,1,1,16500,0,1,0,Passed,80,25000,No,0to15000,less20,19,19,Yes
443,Female,Yes,ComingFromHome,Unmarried,UptoOL,Gihan,FALSE,FALSE,Apparel,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,B,TMMO,Other,DifferentCompany,Good,Moderate,Unmarried,FALSE,PersonalIssue,153,56,21500,21000-22000,3,3,18000,0,0,3441,Passed,80,,No,,above35,38,45,Yes
444,Female,No,ComingFromHome,Married,UptoOL,Lahiru,FALSE,FALSE,NoJob,NoExperience,TRUE,NoJob,Like,Media,LongTerm,Yes,C,TMMO,Other,NoJob,Average,High,NoChildren,FALSE,NoJob,169,48,16153.85,<=20000,1,1,16500,0,2,0,Passed,90,25000,No,NoJob,less20,19,19,Yes
445,Female,Yes,ComingFromHome,Unmarried,PassedOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,CompanyPlant,Average,Low,Unmarried,TRUE,JobIssue,168,60,20000,<=20000,1,1,16500,0,0,4710,Passed,100,25000,No,15000to30000,25to30,27,26,Yes
446,Female,Yes,ComingFromHome,Unmarried,PassedOL,Gihan,TRUE,TRUE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,ShortTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,160,58,19770.67,<=20000,1,1,16500,1443.75,1,0,Passed,90,25000,Yes,NoJob,less20,19,19,Yes
447,Female,No,ComingFromHome,Unmarried,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,Other,CompanyPlant,Average,Low,Unmarried,TRUE,JobIssue,156,60,26256.25,26000-27000,8,8,16500,6256.25,0,0,Passed,90,25000,No,15000to30000,less20,19,19,Yes
448,Female,Yes,ComingFromHome,Unmarried,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,TRUE,JobIssue,169,46,21846.15,21000-22000,3,3,16500,0,0,635,Passed,85,25000,No,0to15000,20to25,22,22,Yes
449,Female,No,ComingFromHome,Unmarried,PassedOL,Lahiru,FALSE,FALSE,Apparel,Sewing,TRUE,NoSpouse,Like,FriendOrRelative,ShortTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,TRUE,JobIssue,160,52,26943.75,26000-27000,8,8,16500,5643.75,0,0,Passed,100,30000,Yes,15000to30000,20to25,22,24,Yes
450,Female,No,ComingFromHome,Unmarried,UptoOL,Gihan,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,155,42,21004.62,21000-22000,3,3,18000,570,0.5,0,Passed,75,25000,No,NoJob,20to25,22,21,Yes
451,Female,Yes,ComingFromHome,Married,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,FamilyMembersAeWorkingInApparel,DifferentCompany,Average,Low,NoChildren,TRUE,Other,168,50,23881.42,23000-24000,5,5,16500,5217.19,0.5,1905,Passed,65,25000,No,0to15000,20to25,22,23,Yes
452,Female,Yes,ComingFromHome,Unmarried,UptoOL,Lahiru,TRUE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,166,46,21813.54,21000-22000,3,3,16500,3150,0.5,0,Passed,90,25000,Yes,NoJob,20to25,22,20,Yes
453,Female,No,ComingFromHome,Unmarried,UptoOL,Dinuka,FALSE,FALSE,Apparel,Support,FALSE,NoSpouse,Like,FriendOrRelative,ShortTerm,Yes,C,TMMO,Other,DifferentCompany,Average,Low,Unmarried,TRUE,JobIssue,169,56,17576.92,<=20000,1,1,16500,0,1,0,Passed,75,16840,No,0to15000,less20,19,19,Yes
454,Female,No,ComingFromHome,Unmarried,UptoOL,Gihan,FALSE,FALSE,NonApparel,Sewing,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,TRUE,NoJob,160,58,22585,22000-23000,4,4,18000,285,0,251,Passed,80,30000,No,15000to30000,above35,38,37,Yes
455,Female,No,Boarded,Married,PassedAL,Dinuka,FALSE,FALSE,Apparel,Support,FALSE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMChecker,LikeSewing,CompanyPlant,Average,High,ChildrenLessThan5Yrs,TRUE,Other,174,58,25395.5,25000-26000,7,7,16500,6431.25,0.5,0,Passed,80,25000,No,0to15000,30to35,32,30,Yes
456,Female,Yes,Boarded,Unmarried,UptoOL,Lahiru,FALSE,FALSE,Apparel,Sewing,TRUE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,TRUE,Other,169,52,16444.25,<=20000,1,1,16500,3018.75,6.5,685,Passed,85,25000,No,15000to30000,25to30,27,26,Yes
457,Female,Yes,ComingFromHome,Married,UptoOL,Gihan,FALSE,FALSE,NoJob,NoExperience,TRUE,HaveAJob,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,High,ChildrenLessThan5Yrs,FALSE,NoJob,168,74,21181.25,21000-22000,3,3,16500,1181.25,0,1005,Passed,80,25000,No,NoJob,20to25,22,22,Yes
458,Female,No,ComingFromHome,Unmarried,UptoOL,Gihan,FALSE,FALSE,Apparel,Sewing,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,Low,Unmarried,TRUE,JobIssue,158,63,11692.31,<=20000,1,1,18000,0,10,0,Passed,75,25000,No,15000to30000,25to30,27,26,Yes
459,Female,Yes,ComingFromHome,Unmarried,PassedAL,Lahiru,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,Media,ShortTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,171,49,27929.09,>27000,9,9,16500,6628.13,0,4105,Passed,80,25000,No,NoJob,25to30,27,27,Yes
460,Female,No,ComingFromHome,Married,UptoOL,Dinuka,FALSE,FALSE,Apparel,Sewing,FALSE,NoJob,Like,Media,LongTerm,Yes,C,TMMO,LikeSewing,DifferentCompany,Average,High,ChildrenGreaterThan5Yrs,TRUE,JobIssue,169,52,17163.46,<=20000,1,1,16500,0,0.5,0,Passed,60,25000,No,15000to30000,above35,38,36,Yes
461,Female,No,ComingFromRelativesPlace,Unmarried,PassedAL,Lahiru,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,162,44,18326.92,<=20000,1,1,16500,0,1,0,Passed,80,25000,No,NoJob,20to25,22,24,Yes
462,Female,Yes,ComingFromHome,Unmarried,UptoOL,Lahiru,FALSE,FALSE,NoJob,NoExperience,FALSE,NoSpouse,Like,FriendOrRelative,LongTerm,Yes,C,TMMO,LikeSewing,NoJob,Average,Low,Unmarried,FALSE,NoJob,165,48,16117.31,<=20000,1,1,16500,0,2.5,0,Passed,80,25000,No,NoJob,20to25,22,22,Yes
